,econ_interven,environment,redistribution,civlib_laworder,immigrate_policy,sociallifestyle,lrgen,lrecon,galtan,party_id,party_id,party_id,party_id
3332,0.0,0.0,0.0,0.0,1.0,10.0,0.0,1.0,0.0,524.0,524.0,524.0,524.0
3333,2.0,2.0,3.0,3.0,1.0,0.0,2.0,2.0,1.0,524.0,524.0,524.0,524.0
3334,3.0,6.0,5.0,2.0,0.0,0.0,0.0,1.0,1.0,524.0,524.0,524.0,524.0
3335,0.0,1.0,0.0,1.0,2.0,2.0,2.0,1.0,3.0,524.0,524.0,524.0,524.0
3336,3.0,,3.0,3.0,,,2.0,2.0,,524.0,524.0,524.0,524.0
3337,0.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,524.0,524.0,524.0,524.0
3338,,,,,,,2.0,2.0,2.0,524.0,524.0,524.0,524.0
3339,2.0,1.0,0.0,1.0,3.0,0.0,1.0,1.0,1.0,524.0,524.0,524.0,524.0
3340,,,,,,,1.0,2.0,,524.0,524.0,524.0,524.0
3341,0.0,4.0,3.0,3.0,2.0,2.0,1.0,1.0,4.0,524.0,524.0,524.0,524.0
3342,1.0,,2.0,1.0,3.0,1.0,1.0,2.0,1.0,524.0,524.0,524.0,524.0
3343,0.0,0.0,0.0,0.0,1.0,10.0,1.0,1.0,0.0,525.0,525.0,525.0,525.0
3344,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,525.0,525.0,525.0,525.0
3345,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,525.0,525.0,525.0,525.0
3346,2.0,2.0,1.0,1.0,4.0,1.0,3.0,2.0,4.0,525.0,525.0,525.0,525.0
3347,2.0,2.0,9.0,1.0,1.0,1.0,1.0,2.0,1.0,525.0,525.0,525.0,525.0
3348,2.0,2.0,1.0,2.0,2.0,1.0,1.0,3.0,1.0,525.0,525.0,525.0,525.0
3349,2.0,3.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,525.0,525.0,525.0,525.0
3350,1.0,2.0,2.0,1.0,2.0,0.0,2.0,2.0,1.0,525.0,525.0,525.0,525.0
3351,0.0,10.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,525.0,525.0,525.0,525.0
3352,1.0,1.0,1.0,0.0,2.0,0.0,1.0,1.0,0.0,525.0,525.0,525.0,525.0
3353,1.0,2.0,0.0,1.0,2.0,1.0,2.0,2.0,2.0,525.0,525.0,525.0,525.0
3354,3.0,2.0,2.0,3.0,2.0,0.0,4.0,4.0,0.0,525.0,525.0,525.0,525.0
3355,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,525.0,525.0,525.0,525.0
3356,1.0,3.0,1.0,1.0,2.0,1.0,2.0,2.0,0.0,525.0,525.0,525.0,525.0
3357,0.0,2.0,2.0,2.0,2.0,1.0,3.0,3.0,1.0,525.0,525.0,525.0,525.0
3358,7.0,6.0,6.0,,6.0,5.0,7.0,6.0,6.0,526.0,526.0,526.0,526.0
3359,7.0,6.0,6.0,8.0,7.0,8.0,7.0,8.0,9.0,526.0,526.0,526.0,526.0
3360,6.0,7.0,7.0,8.0,8.0,6.0,7.0,8.0,8.0,526.0,526.0,526.0,526.0
3361,8.0,7.0,6.0,6.0,7.0,3.0,7.0,7.0,4.0,526.0,526.0,526.0,526.0
3362,10.0,9.0,7.0,5.0,7.0,5.0,8.0,7.0,4.0,526.0,526.0,526.0,526.0
3363,7.0,5.0,8.0,5.0,8.0,4.0,7.0,7.0,4.0,526.0,526.0,526.0,526.0
3364,8.0,,4.0,,,4.0,8.0,8.0,5.0,526.0,526.0,526.0,526.0
3365,9.0,7.0,9.0,10.0,8.0,2.0,8.0,7.0,8.0,526.0,526.0,526.0,526.0
3366,7.0,6.0,6.0,7.0,6.0,5.0,7.0,6.0,5.0,526.0,526.0,526.0,526.0
3367,8.0,5.0,4.0,8.0,4.0,4.0,7.0,8.0,3.0,526.0,526.0,526.0,526.0
3368,10.0,7.0,9.0,9.0,8.0,0.0,6.0,9.0,1.0,526.0,526.0,526.0,526.0
3369,6.0,6.0,6.0,5.0,6.0,4.0,7.0,7.0,6.0,526.0,526.0,526.0,526.0
3370,7.0,8.0,8.0,7.0,7.0,9.0,8.0,8.0,10.0,526.0,526.0,526.0,526.0
3371,10.0,9.0,5.0,3.0,3.0,2.0,8.0,8.0,5.0,526.0,526.0,526.0,526.0
3372,8.0,6.0,7.0,7.0,5.0,1.0,6.0,7.0,4.0,526.0,526.0,526.0,526.0
3373,8.0,8.0,9.0,9.0,10.0,9.0,10.0,9.0,10.0,527.0,527.0,527.0,527.0
3374,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,527.0,527.0,527.0,527.0
3375,8.0,9.0,9.0,10.0,9.0,10.0,9.0,9.0,9.0,527.0,527.0,527.0,527.0
3376,8.0,8.0,2.0,10.0,9.0,10.0,10.0,9.0,9.0,527.0,527.0,527.0,527.0
3377,9.0,9.0,9.0,9.0,10.0,9.0,10.0,10.0,9.0,527.0,527.0,527.0,527.0
3378,8.0,9.0,7.0,9.0,9.0,9.0,9.0,9.0,9.0,527.0,527.0,527.0,527.0
3379,8.0,9.0,9.0,10.0,10.0,9.0,10.0,10.0,10.0,527.0,527.0,527.0,527.0
3380,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,527.0,527.0,527.0,527.0
3381,8.0,10.0,9.0,10.0,10.0,10.0,10.0,9.0,10.0,527.0,527.0,527.0,527.0
3382,8.0,10.0,6.0,10.0,10.0,9.0,9.0,9.0,9.0,527.0,527.0,527.0,527.0
3383,10.0,10.0,8.0,10.0,10.0,10.0,,9.0,10.0,527.0,527.0,527.0,527.0
3384,5.0,10.0,9.0,10.0,10.0,10.0,10.0,9.0,10.0,527.0,527.0,527.0,527.0
3385,10.0,10.0,10.0,10.0,10.0,0.0,10.0,9.0,10.0,527.0,527.0,527.0,527.0
3386,9.0,10.0,9.0,10.0,10.0,10.0,9.0,9.0,10.0,527.0,527.0,527.0,527.0
3387,8.0,0.0,9.0,10.0,10.0,10.0,10.0,10.0,10.0,527.0,527.0,527.0,527.0
3388,6.0,6.0,6.0,,5.0,6.0,6.0,6.0,6.0,550.0,550.0,550.0,550.0
3389,5.0,6.0,6.0,8.0,6.0,4.0,7.0,7.0,7.0,550.0,550.0,550.0,550.0
3390,4.0,6.0,4.0,5.0,5.0,4.0,7.0,6.0,5.0,550.0,550.0,550.0,550.0
3391,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,5.0,550.0,550.0,550.0,550.0
3392,8.0,6.0,6.0,8.0,6.0,2.0,7.0,8.0,7.0,550.0,550.0,550.0,550.0
3393,7.0,7.0,7.0,7.0,6.0,7.0,7.0,7.0,6.0,550.0,550.0,550.0,550.0
3394,5.0,4.0,4.0,1.0,5.0,4.0,8.0,9.0,5.0,550.0,550.0,550.0,550.0
3395,6.0,6.0,5.0,3.0,5.0,6.0,6.0,7.0,5.0,550.0,550.0,550.0,550.0
3396,4.0,4.0,6.0,5.0,5.0,3.0,5.0,5.0,6.0,550.0,550.0,550.0,550.0
3397,7.0,5.0,6.0,6.0,,3.0,6.0,6.0,3.0,550.0,550.0,550.0,550.0
3398,10.0,10.0,8.0,6.0,5.0,6.0,8.0,9.0,8.0,550.0,550.0,550.0,550.0
3399,8.0,8.0,9.0,7.0,6.0,7.0,7.0,7.0,7.0,550.0,550.0,550.0,550.0
3400,7.0,6.0,8.0,6.0,5.0,4.0,8.0,8.0,5.0,550.0,550.0,550.0,550.0
3401,,,,,6.0,,8.0,7.0,7.0,550.0,550.0,550.0,550.0
3402,5.0,6.0,7.0,3.0,6.0,5.0,6.0,7.0,6.0,550.0,550.0,550.0,550.0
3403,5.0,5.0,4.0,4.0,,,4.0,6.0,4.0,528.0,528.0,528.0,528.0
3404,0.0,10.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,528.0,528.0,528.0,528.0
3405,3.0,2.0,2.0,2.0,3.0,1.0,2.0,2.0,1.0,528.0,528.0,528.0,528.0
3406,2.0,1.0,3.0,2.0,3.0,2.0,3.0,3.0,1.0,528.0,528.0,528.0,528.0
3407,1.0,2.0,2.0,1.0,3.0,1.0,2.0,2.0,3.0,528.0,528.0,528.0,528.0
3408,2.0,2.0,7.0,,2.0,,2.0,2.0,2.0,528.0,528.0,528.0,528.0
3409,4.0,3.0,2.0,3.0,4.0,1.0,3.0,4.0,2.0,528.0,528.0,528.0,528.0
3410,3.0,0.0,3.0,2.0,2.0,1.0,3.0,3.0,1.0,528.0,528.0,528.0,528.0
3411,0.0,0.0,0.0,0.0,1.0,10.0,1.0,1.0,0.0,528.0,528.0,528.0,528.0
3412,2.0,1.0,2.0,1.0,2.0,0.0,3.0,2.0,1.0,528.0,528.0,528.0,528.0
3413,1.0,1.0,2.0,2.0,4.0,1.0,3.0,3.0,2.0,528.0,528.0,528.0,528.0
3414,3.0,2.0,3.0,2.0,2.0,1.0,3.0,3.0,2.0,528.0,528.0,528.0,528.0
3415,2.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,528.0,528.0,528.0,528.0
3416,3.0,1.0,4.0,4.0,4.0,1.0,4.0,4.0,1.0,528.0,528.0,528.0,528.0
3417,2.0,1.0,1.0,1.0,2.0,2.0,3.0,3.0,2.0,528.0,528.0,528.0,528.0
3418,0.0,1.0,0.0,3.0,3.0,0.0,1.0,1.0,1.0,1601.0,1601.0,1601.0,1601.0
3419,3.0,0.0,0.0,1.0,3.0,0.0,2.0,1.0,0.0,1601.0,1601.0,1601.0,1601.0
3420,1.0,2.0,2.0,3.0,3.0,1.0,1.0,2.0,2.0,1601.0,1601.0,1601.0,1601.0
3421,2.0,3.0,2.0,5.0,3.0,1.0,2.0,2.0,3.0,1601.0,1601.0,1601.0,1601.0
3422,2.0,3.0,1.0,2.0,2.0,1.0,2.0,2.0,3.0,1601.0,1601.0,1601.0,1601.0
3423,1.0,1.0,,3.0,1.0,1.0,2.0,1.0,3.0,1601.0,1601.0,1601.0,1601.0
3424,1.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,1601.0,1601.0,1601.0,1601.0
3425,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1601.0,1601.0,1601.0,1601.0
3426,1.0,2.0,0.0,3.0,2.0,0.0,2.0,3.0,5.0,1601.0,1601.0,1601.0,1601.0
3427,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,5.0,1601.0,1601.0,1601.0,1601.0
3428,1.0,3.0,1.0,3.0,2.0,1.0,3.0,3.0,1.0,1601.0,1601.0,1601.0,1601.0
3429,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1601.0,1601.0,1601.0,1601.0
3430,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,1601.0,1601.0,1601.0,1601.0
3431,1.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1601.0,1601.0,1601.0,1601.0
3432,2.0,2.0,0.0,2.0,1.0,0.0,2.0,2.0,3.0,1601.0,1601.0,1601.0,1601.0
3433,2.0,3.0,1.0,3.0,3.0,1.0,2.0,2.0,2.0,1601.0,1601.0,1601.0,1601.0
3434,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1601.0,1601.0,1601.0,1601.0
3435,5.0,2.0,2.0,4.0,6.0,0.0,3.0,3.0,0.0,1602.0,1602.0,1602.0,1602.0
3436,2.0,6.0,2.0,6.0,8.0,4.0,4.0,3.0,3.0,1602.0,1602.0,1602.0,1602.0
3437,2.0,6.0,4.0,7.0,7.0,2.0,4.0,5.0,4.0,1602.0,1602.0,1602.0,1602.0
3438,2.0,5.0,4.0,10.0,5.0,0.0,4.0,4.0,3.0,1602.0,1602.0,1602.0,1602.0
3439,5.0,5.0,0.0,5.0,9.0,0.0,5.0,5.0,5.0,1602.0,1602.0,1602.0,1602.0
3440,5.0,5.0,4.0,6.0,7.0,3.0,5.0,4.0,3.0,1602.0,1602.0,1602.0,1602.0
3441,2.0,4.0,2.0,3.0,4.0,4.0,4.0,4.0,6.0,1602.0,1602.0,1602.0,1602.0
3442,4.0,3.0,,5.0,6.0,2.0,4.0,4.0,6.0,1602.0,1602.0,1602.0,1602.0
3443,3.0,4.0,2.0,7.0,5.0,1.0,3.0,3.0,5.0,1602.0,1602.0,1602.0,1602.0
3444,4.0,6.0,3.0,6.0,6.0,3.0,4.0,4.0,6.0,1602.0,1602.0,1602.0,1602.0
3445,4.0,4.0,3.0,6.0,6.0,2.0,3.0,4.0,5.0,1602.0,1602.0,1602.0,1602.0
3446,2.0,6.0,3.0,6.0,7.0,0.0,4.0,3.0,5.0,1602.0,1602.0,1602.0,1602.0
3447,4.0,5.0,4.0,6.0,6.0,2.0,4.0,5.0,3.0,1602.0,1602.0,1602.0,1602.0
3448,1.0,4.0,2.0,5.0,7.0,0.0,4.0,4.0,5.0,1602.0,1602.0,1602.0,1602.0
3449,2.0,5.0,3.0,5.0,5.0,2.0,4.0,5.0,5.0,1602.0,1602.0,1602.0,1602.0
3450,6.0,6.0,4.0,6.0,7.0,4.0,3.0,6.0,6.0,1602.0,1602.0,1602.0,1602.0
3451,5.0,5.0,3.0,7.0,6.0,0.0,4.0,4.0,5.0,1602.0,1602.0,1602.0,1602.0
3452,7.0,4.0,8.0,4.0,3.0,0.0,7.0,9.0,4.0,1603.0,1603.0,1603.0,1603.0
3453,6.0,1.0,7.0,3.0,0.0,0.0,6.0,6.0,0.0,1603.0,1603.0,1603.0,1603.0
3454,8.0,5.0,8.0,7.0,6.0,0.0,6.0,8.0,4.0,1603.0,1603.0,1603.0,1603.0
3455,6.0,5.0,5.0,6.0,3.0,2.0,7.0,7.0,7.0,1603.0,1603.0,1603.0,1603.0
3456,6.0,4.0,5.0,4.0,4.0,2.0,6.0,7.0,3.0,1603.0,1603.0,1603.0,1603.0
3457,6.0,5.0,6.0,5.0,2.0,2.0,6.0,7.0,1.0,1603.0,1603.0,1603.0,1603.0
3458,8.0,6.0,6.0,5.0,3.0,1.0,6.0,8.0,2.0,1603.0,1603.0,1603.0,1603.0
3459,7.0,3.0,8.0,6.0,3.0,0.0,7.0,8.0,3.0,1603.0,1603.0,1603.0,1603.0
3460,10.0,3.0,8.0,6.0,0.0,0.0,9.0,9.0,0.0,1603.0,1603.0,1603.0,1603.0
3461,10.0,2.0,8.0,4.0,0.0,0.0,8.0,9.0,1.0,1603.0,1603.0,1603.0,1603.0
3462,8.0,1.0,8.0,2.0,1.0,0.0,7.0,10.0,1.0,1603.0,1603.0,1603.0,1603.0
3463,9.0,4.0,7.0,4.0,3.0,2.0,8.0,9.0,1.0,1603.0,1603.0,1603.0,1603.0
3464,6.0,6.0,5.0,5.0,0.0,0.0,6.0,8.0,4.0,1603.0,1603.0,1603.0,1603.0
3465,6.0,5.0,6.0,4.0,2.0,3.0,7.0,8.0,2.0,1603.0,1603.0,1603.0,1603.0
3466,3.0,4.0,5.0,8.0,0.0,0.0,7.0,7.0,0.0,1603.0,1603.0,1603.0,1603.0
3467,10.0,6.0,8.0,2.0,1.0,0.0,7.0,9.0,0.0,1603.0,1603.0,1603.0,1603.0
3468,7.0,2.0,,4.0,2.0,1.0,6.0,7.0,5.0,1603.0,1603.0,1603.0,1603.0
3469,7.0,5.0,6.0,6.0,4.0,0.0,7.0,8.0,4.0,1604.0,1604.0,1604.0,1604.0
3470,8.0,6.0,8.0,7.0,7.0,0.0,7.0,7.0,5.0,1604.0,1604.0,1604.0,1604.0
3471,6.0,6.0,5.0,10.0,9.0,0.0,5.0,5.0,5.0,1604.0,1604.0,1604.0,1604.0
3472,7.0,2.0,7.0,3.0,3.0,0.0,6.0,6.0,0.0,1604.0,1604.0,1604.0,1604.0
3473,5.0,8.0,7.0,4.0,,2.0,6.0,6.0,7.0,1604.0,1604.0,1604.0,1604.0
3474,8.0,5.0,7.0,7.0,1.0,0.0,6.0,8.0,3.0,1604.0,1604.0,1604.0,1604.0
3475,7.0,6.0,8.0,9.0,4.0,0.0,7.0,8.0,4.0,1604.0,1604.0,1604.0,1604.0
3476,8.0,4.0,8.0,5.0,2.0,0.0,7.0,9.0,0.0,1604.0,1604.0,1604.0,1604.0
3477,6.0,5.0,6.0,6.0,5.0,2.0,6.0,7.0,3.0,1604.0,1604.0,1604.0,1604.0
3478,6.0,4.0,5.0,5.0,5.0,2.0,6.0,7.0,4.0,1604.0,1604.0,1604.0,1604.0
3479,7.0,5.0,5.0,4.0,5.0,3.0,7.0,7.0,2.0,1604.0,1604.0,1604.0,1604.0
3480,9.0,8.0,7.0,6.0,7.0,2.0,7.0,8.0,4.0,1604.0,1604.0,1604.0,1604.0
3481,5.0,5.0,5.0,10.0,5.0,0.0,7.0,7.0,0.0,1604.0,1604.0,1604.0,1604.0
3482,7.0,6.0,5.0,6.0,4.0,2.0,7.0,7.0,7.0,1604.0,1604.0,1604.0,1604.0
3483,8.0,4.0,,8.0,5.0,1.0,7.0,6.0,2.0,1604.0,1604.0,1604.0,1604.0
3484,7.0,7.0,5.0,7.0,4.0,1.0,6.0,7.0,3.0,1604.0,1604.0,1604.0,1604.0
3485,6.0,6.0,6.0,4.0,2.0,2.0,7.0,8.0,2.0,1604.0,1604.0,1604.0,1604.0
3486,8.0,7.0,8.0,9.0,9.0,1.0,8.0,8.0,7.0,1605.0,1605.0,1605.0,1605.0
3487,9.0,5.0,8.0,7.0,5.0,1.0,8.0,8.0,5.0,1605.0,1605.0,1605.0,1605.0
3488,9.0,9.0,8.0,10.0,10.0,6.0,8.0,8.0,7.0,1605.0,1605.0,1605.0,1605.0
3489,5.0,5.0,6.0,10.0,10.0,,8.0,9.0,9.0,1605.0,1605.0,1605.0,1605.0
3490,7.0,7.0,6.0,8.0,7.0,2.0,8.0,7.0,6.0,1605.0,1605.0,1605.0,1605.0
3491,8.0,7.0,8.0,8.0,7.0,6.0,7.0,8.0,7.0,1605.0,1605.0,1605.0,1605.0
3492,9.0,7.0,10.0,10.0,7.0,0.0,9.0,8.0,6.0,1605.0,1605.0,1605.0,1605.0
3493,9.0,8.0,7.0,8.0,8.0,6.0,7.0,8.0,7.0,1605.0,1605.0,1605.0,1605.0
3494,6.0,5.0,6.0,8.0,9.0,3.0,7.0,7.0,6.0,1605.0,1605.0,1605.0,1605.0
3495,7.0,2.0,8.0,7.0,7.0,2.0,8.0,7.0,0.0,1605.0,1605.0,1605.0,1605.0
3496,7.0,7.0,6.0,8.0,9.0,4.0,8.0,8.0,8.0,1605.0,1605.0,1605.0,1605.0
3497,6.0,7.0,6.0,7.0,7.0,5.0,7.0,7.0,5.0,1605.0,1605.0,1605.0,1605.0
3498,8.0,6.0,,9.0,8.0,2.0,7.0,6.0,1.0,1605.0,1605.0,1605.0,1605.0
3499,8.0,8.0,7.0,8.0,5.0,3.0,8.0,8.0,8.0,1605.0,1605.0,1605.0,1605.0
3500,8.0,8.0,8.0,10.0,9.0,0.0,9.0,10.0,8.0,1605.0,1605.0,1605.0,1605.0
3501,9.0,6.0,8.0,10.0,9.0,4.0,8.0,8.0,5.0,1605.0,1605.0,1605.0,1605.0
3502,6.0,6.0,5.0,10.0,10.0,0.0,6.0,6.0,6.0,1605.0,1605.0,1605.0,1605.0
3503,7.0,5.0,6.0,8.0,9.0,7.0,7.0,7.0,8.0,1606.0,1606.0,1606.0,1606.0
3504,7.0,5.0,6.0,8.0,6.0,6.0,8.0,7.0,6.0,1606.0,1606.0,1606.0,1606.0
3505,6.0,5.0,6.0,7.0,5.0,7.0,6.0,6.0,8.0,1606.0,1606.0,1606.0,1606.0
3506,5.0,5.0,6.0,10.0,10.0,5.0,8.0,9.0,9.0,1606.0,1606.0,1606.0,1606.0
3507,5.0,8.0,7.0,7.0,8.0,8.0,8.0,9.0,8.0,1606.0,1606.0,1606.0,1606.0
3508,6.0,6.0,5.0,10.0,10.0,0.0,6.0,6.0,6.0,1606.0,1606.0,1606.0,1606.0
3509,6.0,6.0,6.0,6.0,7.0,6.0,8.0,7.0,6.0,1606.0,1606.0,1606.0,1606.0
3510,8.0,7.0,7.0,8.0,5.0,4.0,8.0,6.0,8.0,1606.0,1606.0,1606.0,1606.0
3511,8.0,7.0,8.0,9.0,9.0,7.0,9.0,7.0,9.0,1606.0,1606.0,1606.0,1606.0
3512,8.0,7.0,6.0,9.0,7.0,3.0,9.0,7.0,7.0,1606.0,1606.0,1606.0,1606.0
3513,6.0,2.0,7.0,7.0,7.0,5.0,8.0,7.0,5.0,1606.0,1606.0,1606.0,1606.0
3514,8.0,8.0,8.0,10.0,9.0,3.0,9.0,9.0,9.0,1606.0,1606.0,1606.0,1606.0
3515,6.0,5.0,6.0,8.0,9.0,4.0,7.0,7.0,7.0,1606.0,1606.0,1606.0,1606.0
3516,8.0,7.0,6.0,8.0,9.0,7.0,8.0,8.0,8.0,1606.0,1606.0,1606.0,1606.0
3517,7.0,7.0,6.0,8.0,7.0,3.0,8.0,7.0,7.0,1606.0,1606.0,1606.0,1606.0
3518,6.0,7.0,5.0,8.0,9.0,6.0,8.0,7.0,8.0,1606.0,1606.0,1606.0,1606.0
3519,8.0,7.0,,9.0,7.0,6.0,8.0,7.0,1.0,1606.0,1606.0,1606.0,1606.0
3520,4.0,0.0,3.0,3.0,,1.0,3.0,4.0,2.0,1607.0,1607.0,1607.0,1607.0
3521,5.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,1607.0,1607.0,1607.0,1607.0
3522,5.0,1.0,4.0,2.0,3.0,1.0,3.0,4.0,3.0,1607.0,1607.0,1607.0,1607.0
3523,4.0,0.0,3.0,1.0,0.0,0.0,4.0,4.0,0.0,1607.0,1607.0,1607.0,1607.0
3524,3.0,0.0,4.0,1.0,1.0,0.0,2.0,3.0,0.0,1607.0,1607.0,1607.0,1607.0
3525,3.0,0.0,3.0,1.0,0.0,0.0,2.0,4.0,0.0,1607.0,1607.0,1607.0,1607.0
3526,5.0,1.0,4.0,2.0,0.0,0.0,4.0,4.0,2.0,1607.0,1607.0,1607.0,1607.0
3527,4.0,0.0,4.0,3.0,3.0,0.0,3.0,3.0,1.0,1607.0,1607.0,1607.0,1607.0
3528,3.0,2.0,4.0,3.0,4.0,1.0,4.0,4.0,2.0,1607.0,1607.0,1607.0,1607.0
3529,3.0,0.0,4.0,0.0,0.0,0.0,4.0,5.0,0.0,1607.0,1607.0,1607.0,1607.0
3530,2.0,1.0,3.0,3.0,2.0,1.0,3.0,5.0,2.0,1607.0,1607.0,1607.0,1607.0
3531,7.0,0.0,3.0,1.0,0.0,0.0,2.0,3.0,4.0,1607.0,1607.0,1607.0,1607.0
3532,3.0,1.0,,2.0,1.0,1.0,3.0,3.0,4.0,1607.0,1607.0,1607.0,1607.0
3533,5.0,1.0,3.0,4.0,2.0,1.0,4.0,5.0,2.0,1607.0,1607.0,1607.0,1607.0
3534,3.0,0.0,2.0,0.0,3.0,0.0,4.0,5.0,0.0,1607.0,1607.0,1607.0,1607.0
3535,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,1607.0,1607.0,1607.0,1607.0
3536,5.0,3.0,4.0,3.0,2.0,1.0,4.0,4.0,1.0,1607.0,1607.0,1607.0,1607.0
3537,5.0,8.0,5.0,9.0,9.0,,6.0,5.0,8.0,1610.0,1610.0,1610.0,1610.0
3538,5.0,7.0,6.0,10.0,10.0,5.0,9.0,5.0,9.0,1610.0,1610.0,1610.0,1610.0
3539,4.0,8.0,6.0,9.0,8.0,9.0,9.0,2.0,9.0,1610.0,1610.0,1610.0,1610.0
3540,2.0,9.0,6.0,9.0,10.0,8.0,9.0,9.0,9.0,1610.0,1610.0,1610.0,1610.0
3541,4.0,7.0,4.0,10.0,10.0,5.0,8.0,6.0,7.0,1610.0,1610.0,1610.0,1610.0
3542,4.0,10.0,4.0,10.0,10.0,7.0,10.0,7.0,10.0,1610.0,1610.0,1610.0,1610.0
3543,4.0,7.0,5.0,10.0,10.0,8.0,6.0,6.0,10.0,1610.0,1610.0,1610.0,1610.0
3544,5.0,9.0,5.0,10.0,10.0,7.0,10.0,5.0,10.0,1610.0,1610.0,1610.0,1610.0
3545,6.0,7.0,,9.0,9.0,7.0,8.0,6.0,9.0,1610.0,1610.0,1610.0,1610.0
3546,4.0,5.0,5.0,8.0,10.0,7.0,10.0,5.0,8.0,1610.0,1610.0,1610.0,1610.0
3547,7.0,7.0,7.0,9.0,10.0,8.0,10.0,7.0,9.0,1610.0,1610.0,1610.0,1610.0
3548,4.0,7.0,5.0,9.0,10.0,4.0,7.0,6.0,8.0,1610.0,1610.0,1610.0,1610.0
3549,5.0,7.0,4.0,10.0,10.0,8.0,9.0,5.0,9.0,1610.0,1610.0,1610.0,1610.0
3550,5.0,10.0,0.0,10.0,10.0,10.0,10.0,1.0,5.0,1610.0,1610.0,1610.0,1610.0
3551,5.0,10.0,5.0,10.0,10.0,10.0,6.0,6.0,10.0,1610.0,1610.0,1610.0,1610.0
3552,7.0,9.0,4.0,10.0,10.0,3.0,8.0,7.0,10.0,1610.0,1610.0,1610.0,1610.0
3553,6.0,8.0,4.0,9.0,10.0,8.0,9.0,7.0,9.0,1610.0,1610.0,1610.0,1610.0
3554,9.0,8.0,9.0,9.0,10.0,8.0,8.0,8.0,9.0,3601.0,3601.0,3601.0,3601.0
3555,7.0,10.0,8.0,10.0,10.0,9.0,9.0,9.0,10.0,3601.0,3601.0,3601.0,3601.0
3556,7.0,10.0,8.0,10.0,10.0,10.0,9.0,8.0,10.0,3601.0,3601.0,3601.0,3601.0
3557,7.0,9.0,9.0,9.0,10.0,9.0,9.0,9.0,10.0,3601.0,3601.0,3601.0,3601.0
3558,7.0,9.0,7.0,10.0,10.0,8.0,10.0,7.0,10.0,3601.0,3601.0,3601.0,3601.0
3559,8.0,10.0,9.0,10.0,10.0,10.0,9.0,9.0,10.0,3601.0,3601.0,3601.0,3601.0
3560,8.0,9.0,8.0,8.0,10.0,7.0,8.0,8.0,9.0,3601.0,3601.0,3601.0,3601.0
3561,9.0,9.0,8.0,8.0,10.0,7.0,9.0,8.0,9.0,3601.0,3601.0,3601.0,3601.0
3562,8.0,1.0,8.0,8.0,9.0,7.0,8.0,9.0,9.0,3601.0,3601.0,3601.0,3601.0
3563,6.0,6.0,6.0,8.0,9.0,,9.0,7.0,9.0,3601.0,3601.0,3601.0,3601.0
3564,6.0,8.0,8.0,9.0,10.0,8.0,8.0,8.0,8.0,3601.0,3601.0,3601.0,3601.0
3565,1.0,3.0,1.0,1.0,2.0,0.0,1.0,2.0,1.0,3602.0,3602.0,3602.0,3602.0
3566,1.0,9.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,3602.0,3602.0,3602.0,3602.0
3567,1.0,3.0,1.0,3.0,4.0,1.0,2.0,2.0,2.0,3602.0,3602.0,3602.0,3602.0
3568,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,3602.0,3602.0,3602.0,3602.0
3569,1.0,2.0,1.0,5.0,2.0,1.0,1.0,1.0,1.0,3602.0,3602.0,3602.0,3602.0
3570,2.0,3.0,1.0,1.0,2.0,0.0,2.0,2.0,3.0,3602.0,3602.0,3602.0,3602.0
3571,0.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,3602.0,3602.0,3602.0,3602.0
3572,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,3602.0,3602.0,3602.0,3602.0
3573,1.0,2.0,2.0,3.0,2.0,,1.0,1.0,2.0,3602.0,3602.0,3602.0,3602.0
3574,1.0,1.0,0.0,1.0,1.0,0.0,2.0,2.0,1.0,3602.0,3602.0,3602.0,3602.0
3575,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,3602.0,3602.0,3602.0,3602.0
