,econ_interven,environment,redistribution,civlib_laworder,immigrate_policy,sociallifestyle,lrgen_factor,lrecon_factor,galtan_factor,party_id,party_id,party_id
1950,7,6,7,6,7,2,7,8,3,107.0,107.0,107.0
1951,7,6,7,6,6,2,6,6,2,107.0,107.0,107.0
1952,8,6,4,2,6,1,6,7,1,107.0,107.0,107.0
1953,6,5,6,5,5,3,7,7,1,107.0,107.0,107.0
1954,6,7,5,5,4,2,6,6,3,107.0,107.0,107.0
1955,3,4,6,2,5,1,6,7,3,107.0,107.0,107.0
1956,6,5,5,5,6,3,4,5,4,108.0,108.0,108.0
1957,5,6,4,4,4,5,4,4,4,108.0,108.0,108.0
1958,6,5,4,6,4,6,5,5,5,108.0,108.0,108.0
1959,4,5,4,4,6,4,5,5,5,108.0,108.0,108.0
1960,5,6,4,3,2,2,5,4,5,108.0,108.0,108.0
1961,5,5,5,6,6,4,6,6,4,108.0,108.0,108.0
1962,3,4,2,3,4,3,4,4,3,108.0,108.0,108.0
1963,3,3,4,3,4,2,4,5,5,108.0,108.0,108.0
1964,5,5,5,5,4,4,5,5,5,108.0,108.0,108.0
1965,5,5,3,5,4,5,4,4,5,108.0,108.0,108.0
1966,3,5,3,4,5,8,4,4,7,108.0,108.0,108.0
1967,5,3,4,5,5,6,5,5,6,108.0,108.0,108.0
1968,7,6,6,7,6,7,7,6,6,109.0,109.0,109.0
1969,3,4,6,5,5,2,6,5,6,109.0,109.0,109.0
1970,5,5,5,6,7,6,6,6,6,109.0,109.0,109.0
1971,5,5,5,6,6,4,5,6,3,109.0,109.0,109.0
1972,4,7,5,4,5,4,5,5,5,109.0,109.0,109.0
1973,5,6,5,5,6,4,5,5,4,109.0,109.0,109.0
1974,5,5,4,4,4,7,5,5,5,109.0,109.0,109.0
1975,3,5,4,5,7,9,5,5,8,109.0,109.0,109.0
1976,5,5,5,5,6,4,6,6,0,109.0,109.0,109.0
1977,6,6,5,3,5,4,6,7,8,109.0,109.0,109.0
1978,5,5,6,6,6,7,6,6,7,109.0,109.0,109.0
1979,6,6,4,5,5,5,5,5,4,109.0,109.0,109.0
1980,7,7,7,8,8,7,8,8,6,110.0,110.0,110.0
1981,7,7,7,8,9,8,8,7,6,110.0,110.0,110.0
1982,9,9,8,8,9,6,9,9,8,110.0,110.0,110.0
1983,4,8,8,9,8,2,8,9,5,110.0,110.0,110.0
1984,6,8,6,8,9,5,8,8,6,110.0,110.0,110.0
1985,8,7,8,8,9,5,8,8,6,110.0,110.0,110.0
1986,9,9,5,9,8,4,8,8,4,110.0,110.0,110.0
1987,8,9,7,7,7,7,8,8,6,110.0,110.0,110.0
1988,7,7,6,7,7,3,8,7,5,110.0,110.0,110.0
1989,9,8,8,8,9,7,8,8,7,110.0,110.0,110.0
1990,8,7,8,7,8,6,7,7,6,110.0,110.0,110.0
1991,8,8,6,8,10,8,7,8,7,110.0,110.0,110.0
1992,5,9,5,9,10,10,10,4,8,112.0,112.0,112.0
1993,1,7,3,9,10,10,10,1,8,112.0,112.0,112.0
1994,6,7,5,9,10,8,10,6,9,112.0,112.0,112.0
1995,6,6,5,9,9,8,9,9,7,112.0,112.0,112.0
1996,5,9,3,10,10,10,10,4,9,112.0,112.0,112.0
1997,6,10,3,9,10,7,10,4,9,112.0,112.0,112.0
1998,3,10,4,10,10,5,8,7,7,112.0,112.0,112.0
1999,3,7,4,9,9,7,9,4,6,112.0,112.0,112.0
2000,3,1,3,10,10,9,10,2,8,112.0,112.0,112.0
2001,5,9,5,9,10,9,10,4,9,112.0,112.0,112.0
2002,8,9,8,10,10,9,10,10,9,112.0,112.0,112.0
2003,0,8,5,10,10,7,9,5,8,112.0,112.0,112.0
2004,0,4,0,4,3,3,1,0,3,119.0,119.0,119.0
2005,1,5,0,5,1,3,0,0,4,119.0,119.0,119.0
2006,2,4,1,4,4,5,0,1,9,119.0,119.0,119.0
2007,0,0,0,0,0,0,0,0,5,119.0,119.0,119.0
2008,0,6,0,2,2,3,0,0,2,119.0,119.0,119.0
2009,1,6,1,5,4,2,1,1,5,119.0,119.0,119.0
2010,0,0,0,0,0,0,0,0,0,119.0,119.0,119.0
2011,1,5,1,2,0,9,1,1,10,119.0,119.0,119.0
2012,0,5,0,2,2,1,0,0,1,119.0,119.0,119.0
2013,0,4,0,2,2,4,0,0,5,119.0,119.0,119.0
2014,1,5,1,1,5,4,1,1,5,119.0,119.0,119.0
2015,0,4,0,6,5,4,0,0,6,119.0,119.0,119.0
2016,9,8,9,8,9,5,7,7,6,4001.0,4001.0,4001.0
2017,8,8,7,7,7,5,8,9,7,4001.0,4001.0,4001.0
2018,2,4,1,2,2,2,3,2,2,4003.0,4003.0,4003.0
2019,2,1,1,3,2,3,3,3,3,4003.0,4003.0,4003.0
2020,4,5,4,5,7,4,5,5,5,4004.0,4004.0,4004.0
2021,5,6,5,5,7,4,6,7,7,4004.0,4004.0,4004.0
2022,4,6,4,5,6,4,5,5,6,4005.0,4005.0,4005.0
2023,3,6,4,5,8,5,4,4,6,4005.0,4005.0,4005.0
2024,4,2,2,4,5,4,5,4,3,4006.0,4006.0,4006.0
2025,4,1,2,3,3,3,4,4,3,4006.0,4006.0,4006.0
2026,3,5,3,4,5,3,5,4,3,4007.0,4007.0,4007.0
2027,5,5,7,4,6,4,4,5,4,4007.0,4007.0,4007.0
2028,7,7,8,7,10,7,7,8,8,4008.0,4008.0,4008.0
2029,4,5,3,7,8,5,7,6,7,4008.0,4008.0,4008.0
2030,5,9,9,9,10,10,10,10,10,4009.0,4009.0,4009.0
2031,3,5,3,9,10,9,10,5,10,4009.0,4009.0,4009.0
2032,4,4,4,6,6,5,5,4,7,201.0,201.0,201.0
2033,4,5,3,7,3,4,4,4,5,201.0,201.0,201.0
2034,8,5,3,9,8,1,4,4,5,201.0,201.0,201.0
2035,3,5,3,7,8,3,4,4,4,201.0,201.0,201.0
2036,4,5,3,7,7,4,4,4,6,201.0,201.0,201.0
2037,4,5,3,7,8,3,5,3,7,201.0,201.0,201.0
2038,1,7,3,7,8,1,4,4,6,201.0,201.0,201.0
2039,2,5,4,7,8,0,4,4,1,201.0,201.0,201.0
2040,4,4,4,6,5,5,4,4,5,201.0,201.0,201.0
2041,2,3,2,9,8,2,3,3,6,201.0,201.0,201.0
2042,4,6,3,7,7,4,4,4,6,201.0,201.0,201.0
2043,4,4,3,6,7,3,4,4,6,201.0,201.0,201.0
2044,5,4,3,6,7,4,3,3,2,201.0,201.0,201.0
2045,4,5,3,7,6,3,4,3,4,201.0,201.0,201.0
2046,6,1,6,1,2,0,6,6,0,202.0,202.0,202.0
2047,5,8,4,1,1,0,4,5,1,202.0,202.0,202.0
2048,5,2,5,2,1,1,5,5,2,202.0,202.0,202.0
2049,7,2,7,2,0,1,4,6,1,202.0,202.0,202.0
2050,5,2,5,2,1,1,6,6,2,202.0,202.0,202.0
2051,6,0,5,1,1,0,5,5,1,202.0,202.0,202.0
2052,5,2,5,2,3,1,5,6,0,202.0,202.0,202.0
2053,2,8,5,2,2,0,5,5,1,202.0,202.0,202.0
2054,5,4,6,4,4,4,5,6,4,202.0,202.0,202.0
2055,6,4,5,5,2,4,5,6,2,202.0,202.0,202.0
2056,6,5,4,3,2,0,5,5,0,202.0,202.0,202.0
2057,5,3,5,3,5,1,5,6,1,202.0,202.0,202.0
2058,6,7,4,4,3,2,6,6,3,202.0,202.0,202.0
2059,6,3,6,1,1,1,5,6,1,202.0,202.0,202.0
2060,6,6,7,7,7,5,7,7,7,203.0,203.0,203.0
2061,7,8,7,7,7,5,7,8,6,203.0,203.0,203.0
2062,7,6,8,8,7,5,7,7,8,203.0,203.0,203.0
2063,3,5,7,5,9,2,7,8,5,203.0,203.0,203.0
2064,7,5,8,7,8,5,5,8,8,203.0,203.0,203.0
2065,7,5,7,8,7,7,7,7,8,203.0,203.0,203.0
2066,7,6,7,9,8,3,7,8,7,203.0,203.0,203.0
2067,7,5,6,8,7,5,7,7,3,203.0,203.0,203.0
2068,6,6,8,9,8,2,8,8,8,203.0,203.0,203.0
2069,6,5,8,7,8,3,8,8,4,203.0,203.0,203.0
2070,7,4,7,7,7,5,7,8,6,203.0,203.0,203.0
2071,6,5,7,7,6,6,6,7,6,203.0,203.0,203.0
2072,6,5,7,6,8,1,8,7,2,203.0,203.0,203.0
2073,7,6,7,8,8,4,8,8,7,203.0,203.0,203.0
2074,2,2,2,4,5,1,3,3,1,206.0,206.0,206.0
2075,1,2,3,5,5,0,3,3,1,206.0,206.0,206.0
2076,5,3,3,5,6,3,3,3,2,206.0,206.0,206.0
2077,1,8,1,2,5,0,2,2,3,206.0,206.0,206.0
2078,3,1,2,3,7,3,2,1,5,206.0,206.0,206.0
2079,0,2,1,2,3,1,3,2,1,206.0,206.0,206.0
2080,3,3,3,4,4,4,3,3,4,206.0,206.0,206.0
2081,2,2,2,2,4,2,2,2,2,206.0,206.0,206.0
2082,1,2,2,4,5,0,2,2,4,206.0,206.0,206.0
2083,10,4,1,5,4,0,3,3,2,206.0,206.0,206.0
2084,3,8,2,4,3,2,3,3,3,206.0,206.0,206.0
2085,3,8,2,3,4,2,2,2,3,206.0,206.0,206.0
2086,3,1,3,3,3,3,3,3,2,206.0,206.0,206.0
2087,3,1,2,2,2,1,3,3,3,206.0,206.0,206.0
2088,4,6,6,6,9,1,6,7,6,211.0,211.0,211.0
2089,6,6,6,7,6,5,6,7,6,211.0,211.0,211.0
2090,7,7,7,7,6,5,7,7,7,211.0,211.0,211.0
2091,6,9,7,7,8,3,5,6,9,211.0,211.0,211.0
2092,7,6,7,6,8,0,7,7,1,211.0,211.0,211.0
2093,4,6,6,8,8,1,7,7,7,211.0,211.0,211.0
2094,6,6,5,6,7,4,7,7,2,211.0,211.0,211.0
2095,7,3,6,8,8,4,7,6,5,211.0,211.0,211.0
2096,7,7,7,8,8,5,7,7,6,211.0,211.0,211.0
2097,6,6,6,5,7,5,6,6,5,211.0,211.0,211.0
2098,7,5,6,7,8,2,6,7,5,211.0,211.0,211.0
2099,9,8,8,7,8,5,8,8,6,211.0,211.0,211.0
2100,6,5,7,6,6,3,7,7,6,211.0,211.0,211.0
2101,5,6,7,7,8,3,7,7,4,211.0,211.0,211.0
2102,0,0,0,0,2,0,0,0,1,213.0,213.0,213.0
2103,1,1,0,0,1,1,1,1,1,213.0,213.0,213.0
2104,0,1,1,2,3,0,1,1,0,213.0,213.0,213.0
2105,0,10,0,1,2,0,0,0,1,213.0,213.0,213.0
2106,0,9,0,2,3,0,1,1,0,213.0,213.0,213.0
2107,4,2,1,5,2,3,1,1,2,213.0,213.0,213.0
2108,10,3,0,1,2,0,1,1,1,213.0,213.0,213.0
2109,2,2,2,3,3,3,2,2,3,213.0,213.0,213.0
2110,0,3,2,5,3,0,2,2,0,213.0,213.0,213.0
2111,0,1,0,1,3,0,0,0,0,213.0,213.0,213.0
2112,1,1,1,1,1,1,1,1,1,213.0,213.0,213.0
2113,0,1,0,2,1,1,1,1,1,213.0,213.0,213.0
2114,1,0,1,3,2,1,1,1,1,213.0,213.0,213.0
2115,1,8,1,4,6,2,2,2,3,213.0,213.0,213.0
2116,4,6,3,8,9,6,8,4,8,215.0,215.0,215.0
2117,5,7,5,8,9,2,7,4,5,215.0,215.0,215.0
2118,5,9,5,9,9,9,9,5,9,215.0,215.0,215.0
2119,5,7,5,9,9,6,7,5,9,215.0,215.0,215.0
2120,3,5,3,10,9,4,7,4,10,215.0,215.0,215.0
2121,7,1,5,9,9,6,8,5,8,215.0,215.0,215.0
2122,2,10,3,9,9,5,8,3,10,215.0,215.0,215.0
2123,3,4,3,9,9,2,6,4,9,215.0,215.0,215.0
2124,6,7,4,9,8,5,4,3,3,215.0,215.0,215.0
2125,6,8,3,10,10,4,8,4,8,215.0,215.0,215.0
2126,5,7,6,8,7,6,7,5,8,215.0,215.0,215.0
2127,5,8,5,9,9,6,5,5,8,215.0,215.0,215.0
2128,5,9,5,10,10,10,7,5,10,215.0,215.0,215.0
2129,5,7,6,8,10,5,6,6,7,215.0,215.0,215.0
2130,10,9,10,1,8,0,7,8,5,218.0,218.0,218.0
2131,2,8,9,1,9,4,8,9,8,218.0,218.0,218.0
2132,9,4,9,1,4,0,8,9,3,218.0,218.0,218.0
2133,9,7,9,5,5,3,8,9,4,218.0,218.0,218.0
2134,7,7,7,6,5,5,7,8,5,218.0,218.0,218.0
2135,10,9,10,7,8,5,9,9,6,218.0,218.0,218.0
2136,9,1,9,7,6,3,7,9,4,218.0,218.0,218.0
2137,9,6,8,5,7,0,8,8,2,218.0,218.0,218.0
2138,9,10,9,4,5,3,9,9,4,218.0,218.0,218.0
2139,9,7,9,5,7,3,8,9,1,218.0,218.0,218.0
2140,9,8,10,8,8,5,9,9,5,218.0,218.0,218.0
2141,10,8,10,2,7,2,8,9,0,218.0,218.0,218.0
2142,8,4,9,3,1,1,8,8,3,218.0,218.0,218.0
2143,8,7,9,6,8,3,8,9,4,218.0,218.0,218.0
2144,1,10,2,0,1,0,1,1,1,219.0,219.0,219.0
2145,4,2,4,4,3,3,3,3,2,219.0,219.0,219.0
2146,3,0,3,2,1,0,2,4,1,219.0,219.0,219.0
2147,4,8,3,3,2,0,3,4,2,219.0,219.0,219.0
2148,5,0,4,0,3,0,3,5,0,219.0,219.0,219.0
2149,2,0,1,3,1,0,2,3,1,219.0,219.0,219.0
2150,2,0,3,0,1,0,2,3,0,219.0,219.0,219.0
2151,2,0,3,2,1,0,2,3,0,219.0,219.0,219.0
2152,4,0,3,6,3,4,2,2,3,219.0,219.0,219.0
2153,9,0,4,3,2,0,2,3,0,219.0,219.0,219.0
2154,5,0,4,3,3,0,4,4,0,219.0,219.0,219.0
2155,2,0,2,0,1,1,4,3,2,219.0,219.0,219.0
2156,2,0,3,4,3,0,3,3,0,219.0,219.0,219.0
2157,3,10,2,3,3,0,2,4,1,219.0,219.0,219.0
2158,9,0,9,10,10,8,9,9,9,220.0,220.0,220.0
2159,9,9,9,9,9,9,10,9,9,220.0,220.0,220.0
2160,10,3,9,8,10,6,9,8,9,220.0,220.0,220.0
2161,10,10,10,8,10,9,10,9,10,220.0,220.0,220.0
2162,9,8,10,9,10,6,9,9,10,220.0,220.0,220.0
2163,8,7,7,7,8,5,7,6,3,220.0,220.0,220.0
2164,2,8,8,10,10,5,9,9,10,220.0,220.0,220.0
2165,10,8,10,10,10,9,10,10,10,220.0,220.0,220.0
2166,8,7,8,8,10,10,8,7,6,220.0,220.0,220.0
2167,8,8,10,8,10,7,9,10,6,220.0,220.0,220.0
2168,9,8,9,8,10,4,10,9,4,220.0,220.0,220.0
2169,8,8,7,8,8,7,8,8,9,220.0,220.0,220.0
2170,9,9,9,10,10,6,9,9,9,220.0,220.0,220.0
2171,8,3,8,9,10,3,9,8,10,220.0,220.0,220.0
2172,1,1,0,4,1,1,2,2,1,1401.0,1401.0,1401.0
2173,0,0,0,2,2,0,3,4,2,1401.0,1401.0,1401.0
2174,4,4,3,4,4,3,4,4,4,1401.0,1401.0,1401.0
2175,3,6,3,4,4,4,3,3,5,1401.0,1401.0,1401.0
2176,1,9,0,3,4,1,3,3,3,1401.0,1401.0,1401.0
2177,1,3,2,5,5,1,4,4,4,1401.0,1401.0,1401.0
2178,2,6,1,4,4,5,3,3,5,1401.0,1401.0,1401.0
2179,4,4,4,3,4,3,4,4,3,1401.0,1401.0,1401.0
2180,3,4,3,4,4,3,3,3,4,1401.0,1401.0,1401.0
2181,2,4,1,2,3,2,2,2,2,1401.0,1401.0,1401.0
2182,4,5,2,4,3,3,3,3,3,1401.0,1401.0,1401.0
2183,4,4,3,4,3,2,4,4,3,1401.0,1401.0,1401.0
2184,3,4,2,5,6,3,3,3,3,1401.0,1401.0,1401.0
2185,2,4,0,6,5,2,3,3,4,1401.0,1401.0,1401.0
2186,7,5,6,6,3,4,7,7,5,1402.0,1402.0,1402.0
2187,10,7,10,6,3,4,9,9,4,1402.0,1402.0,1402.0
2188,7,5,6,5,4,3,7,8,5,1402.0,1402.0,1402.0
2189,7,6,6,6,5,5,7,7,5,1402.0,1402.0,1402.0
2190,10,5,10,9,2,4,9,10,2,1402.0,1402.0,1402.0
2191,5,6,7,6,3,4,8,8,6,1402.0,1402.0,1402.0
2192,2,2,6,6,7,2,6,6,5,1402.0,1402.0,1402.0
2193,6,3,5,7,5,3,7,6,6,1402.0,1402.0,1402.0
2194,8,6,9,6,5,5,8,8,5,1402.0,1402.0,1402.0
2195,9,7,7,8,8,7,7,8,7,1402.0,1402.0,1402.0
2196,7,6,7,8,3,3,9,9,5,1402.0,1402.0,1402.0
2197,8,9,2,8,6,2,8,8,4,1402.0,1402.0,1402.0
2198,8,6,8,6,3,6,8,8,6,1402.0,1402.0,1402.0
2199,8,7,7,6,5,5,8,8,6,1402.0,1402.0,1402.0
2200,5,6,5,5,6,7,5,5,8,1403.0,1403.0,1403.0
2201,5,6,4,6,5,5,5,6,6,1403.0,1403.0,1403.0
2202,7,7,7,7,5,7,7,7,9,1403.0,1403.0,1403.0
2203,4,6,6,7,7,4,7,7,8,1403.0,1403.0,1403.0
2204,2,8,0,7,6,3,5,5,7,1403.0,1403.0,1403.0
2205,5,8,6,6,7,7,6,6,7,1403.0,1403.0,1403.0
2206,8,7,7,8,6,7,7,8,6,1403.0,1403.0,1403.0
2207,6,7,5,6,6,7,6,6,7,1403.0,1403.0,1403.0
2208,5,3,4,7,5,5,6,5,8,1403.0,1403.0,1403.0
2209,6,2,4,6,5,2,5,6,4,1403.0,1403.0,1403.0
2210,6,5,5,5,5,4,6,6,6,1403.0,1403.0,1403.0
2211,5,8,5,6,5,7,5,7,6,1403.0,1403.0,1403.0
2212,3,7,6,3,4,3,6,6,5,1403.0,1403.0,1403.0
2213,7,8,5,7,6,7,6,5,7,1403.0,1403.0,1403.0
2214,0,9,0,1,1,1,1,3,1,1404.0,1404.0,1404.0
2215,3,3,2,3,2,1,2,2,2,1404.0,1404.0,1404.0
2216,2,3,2,2,3,2,1,1,2,1404.0,1404.0,1404.0
2217,2,0,1,0,0,0,1,0,0,1404.0,1404.0,1404.0
2218,3,4,2,3,4,3,2,2,3,1404.0,1404.0,1404.0
2219,0,2,0,3,3,0,1,1,1,1404.0,1404.0,1404.0
2220,2,3,2,3,3,2,3,2,3,1404.0,1404.0,1404.0
2221,0,0,0,3,1,0,1,1,1,1404.0,1404.0,1404.0
2222,0,2,0,0,1,1,1,1,0,1404.0,1404.0,1404.0
2223,3,4,3,3,4,3,2,3,2,1404.0,1404.0,1404.0
2224,1,2,0,2,1,0,1,1,0,1404.0,1404.0,1404.0
2225,2,4,1,2,1,1,2,2,1,1404.0,1404.0,1404.0
2226,1,2,2,1,2,1,2,2,2,1404.0,1404.0,1404.0
2227,0,2,0,3,5,1,1,1,3,1404.0,1404.0,1404.0
2228,7,9,7,10,10,10,7,7,10,1405.0,1405.0,1405.0
2229,6,10,5,9,10,8,8,6,10,1405.0,1405.0,1405.0
2230,6,9,5,8,9,8,6,6,9,1405.0,1405.0,1405.0
2231,6,7,5,8,9,8,8,6,8,1405.0,1405.0,1405.0
2232,6,4,2,10,10,5,6,5,8,1405.0,1405.0,1405.0
2233,5,9,8,7,9,9,8,8,8,1405.0,1405.0,1405.0
2234,5,8,5,10,10,8,7,7,8,1405.0,1405.0,1405.0
2235,7,10,5,10,10,10,9,7,9,1405.0,1405.0,1405.0
2236,6,9,5,10,10,9,7,5,9,1405.0,1405.0,1405.0
2237,6,8,6,8,10,9,8,7,9,1405.0,1405.0,1405.0
2238,8,10,9,10,10,10,10,9,10,1405.0,1405.0,1405.0
2239,4,8,5,8,10,8,9,7,10,1405.0,1405.0,1405.0
2240,5,9,5,9,10,6,6,6,7,1405.0,1405.0,1405.0
2241,3,10,2,10,10,5,7,4,8,1405.0,1405.0,1405.0
2242,4,3,4,3,2,1,7,7,1,1406.0,1406.0,1406.0
2243,4,5,5,5,2,1,6,6,4,1406.0,1406.0,1406.0
2244,6,4,6,3,1,0,6,6,0,1406.0,1406.0,1406.0
2245,7,5,6,3,1,2,6,6,3,1406.0,1406.0,1406.0
2246,6,5,7,4,1,2,6,6,2,1406.0,1406.0,1406.0
2247,6,3,2,6,3,2,5,7,2,1406.0,1406.0,1406.0
2248,5,2,4,4,2,2,5,5,3,1406.0,1406.0,1406.0
2249,6,4,5,4,2,2,6,7,3,1406.0,1406.0,1406.0
2250,6,4,6,2,3,1,6,6,2,1406.0,1406.0,1406.0
2251,6,5,4,4,4,3,7,6,3,1406.0,1406.0,1406.0
2252,6,9,1,2,1,1,6,5,4,1406.0,1406.0,1406.0
2253,6,5,5,3,4,4,6,6,3,1406.0,1406.0,1406.0
2254,6,2,6,6,3,3,7,8,4,1406.0,1406.0,1406.0
2255,5,3,5,4,3,0,5,6,4,1406.0,1406.0,1406.0
2256,3,1,3,2,3,0,3,3,1,1408.0,1408.0,1408.0
2257,4,1,3,2,0,1,3,3,1,1408.0,1408.0,1408.0
2258,2,0,0,1,1,0,2,2,1,1408.0,1408.0,1408.0
2259,4,1,4,2,2,1,3,4,1,1408.0,1408.0,1408.0
2260,5,1,4,2,1,1,4,5,1,1408.0,1408.0,1408.0
2261,6,0,4,2,0,0,5,5,0,1408.0,1408.0,1408.0
2262,4,2,3,3,1,2,4,4,3,1408.0,1408.0,1408.0
2263,3,1,3,1,1,1,4,6,1,1408.0,1408.0,1408.0
2264,4,1,3,3,2,2,4,4,2,1408.0,1408.0,1408.0
2265,5,2,5,2,2,1,5,6,1,1408.0,1408.0,1408.0
2266,3,0,2,1,0,0,4,4,0,1408.0,1408.0,1408.0
2267,0,10,0,1,0,0,4,3,0,1408.0,1408.0,1408.0
2268,5,2,3,3,3,0,4,5,0,1408.0,1408.0,1408.0
2269,4,2,3,1,2,1,3,4,1,1408.0,1408.0,1408.0
2270,5,5,5,5,3,8,5,6,9,1409.0,1409.0,1409.0
2271,5,5,4,6,6,8,5,5,9,1409.0,1409.0,1409.0
2272,1,9,0,5,6,5,7,3,9,1409.0,1409.0,1409.0
2273,5,7,3,8,5,9,7,6,9,1409.0,1409.0,1409.0
2274,5,5,5,5,6,9,6,5,7,1409.0,1409.0,1409.0
2275,3,5,4,5,4,7,7,5,9,1409.0,1409.0,1409.0
2276,9,7,8,9,8,10,9,8,9,1409.0,1409.0,1409.0
2277,6,6,7,8,8,9,8,7,10,1409.0,1409.0,1409.0
2278,6,7,6,8,7,9,8,7,8,1409.0,1409.0,1409.0
2279,5,6,6,7,7,8,8,8,9,1409.0,1409.0,1409.0
2280,6,5,5,5,4,8,7,5,8,1409.0,1409.0,1409.0
2281,4,5,5,7,5,9,5,5,8,1409.0,1409.0,1409.0
2282,3,5,5,4,4,9,7,5,9,1409.0,1409.0,1409.0
2283,4,7,4,7,6,10,7,5,10,1409.0,1409.0,1409.0
2284,0,1,0,3,1,1,2,1,1,601.0,601.0,601.0
2285,1,8,2,2,3,2,2,2,3,601.0,601.0,601.0
2286,0,4,0,2,4,3,1,0,5,601.0,601.0,601.0
2287,1,2,0,3,3,1,1,1,5,601.0,601.0,601.0
2288,3,6,2,2,3,1,1,2,7,601.0,601.0,601.0
2289,0,2,0,0,4,1,0,1,2,601.0,601.0,601.0
2290,0,3,0,2,2,0,2,2,2,601.0,601.0,601.0
2291,0,5,0,6,6,4,0,0,5,601.0,601.0,601.0
2292,4,2,2,3,2,1,3,3,3,602.0,602.0,602.0
2293,0,6,2,1,4,0,3,4,3,602.0,602.0,602.0
2294,4,4,2,1,3,2,4,4,3,602.0,602.0,602.0
2295,4,7,4,4,6,2,4,4,3,602.0,602.0,602.0
2296,3,3,2,2,0,0,4,3,2,602.0,602.0,602.0
2297,5,6,4,3,3,2,3,3,7,602.0,602.0,602.0
2298,0,2,1,2,1,0,1,2,0,602.0,602.0,602.0
2299,1,2,1,0,3,0,2,2,1,602.0,602.0,602.0
2300,5,9,4,3,3,1,4,4,7,605.0,605.0,605.0
2301,3,3,3,2,4,1,3,3,2,605.0,605.0,605.0
2302,0,0,2,0,2,0,2,3,0,605.0,605.0,605.0
2303,5,0,3,1,1,1,3,3,1,605.0,605.0,605.0
2304,4,1,4,2,2,2,3,3,2,605.0,605.0,605.0
2305,3,0,2,0,0,0,3,3,1,605.0,605.0,605.0
2306,1,0,0,0,0,0,0,1,0,605.0,605.0,605.0
2307,0,0,1,2,1,0,2,3,0,605.0,605.0,605.0
2308,9,8,7,7,10,9,9,10,9,609.0,609.0,609.0
2309,7,7,6,6,7,6,7,7,7,609.0,609.0,609.0
2310,6,4,8,8,7,8,8,8,3,609.0,609.0,609.0
2311,8,5,8,6,6,5,7,7,8,609.0,609.0,609.0
2312,9,8,7,9,8,9,8,8,7,609.0,609.0,609.0
2313,1,9,7,9,8,8,8,7,7,609.0,609.0,609.0
2314,9,10,9,8,8,9,8,10,7,609.0,609.0,609.0
2315,6,7,7,8,9,7,8,8,7,609.0,609.0,609.0
2316,1,8,1,10,10,9,10,10,10,610.0,610.0,610.0
2317,4,8,7,9,10,6,10,6,6,610.0,610.0,610.0
2318,5,9,6,9,10,7,10,4,8,610.0,610.0,610.0
2319,4,7,5,10,10,8,10,7,10,610.0,610.0,610.0
2320,5,7,3,8,9,8,8,9,9,610.0,610.0,610.0
2321,2,8,2,10,10,10,10,10,10,610.0,610.0,610.0
2322,4,4,5,8,10,7,10,5,4,610.0,610.0,610.0
2323,6,7,3,10,10,7,10,4,8,610.0,610.0,610.0
2324,5,8,6,7,8,6,7,7,6,613.0,613.0,613.0
2325,2,3,2,3,3,1,5,5,4,613.0,613.0,613.0
2326,6,8,6,8,7,6,6,6,5,613.0,613.0,613.0
2327,6,5,5,5,5,4,5,5,6,613.0,613.0,613.0
2328,6,6,6,3,7,1,7,8,4,613.0,613.0,613.0
2329,9,10,9,6,6,6,7,8,4,613.0,613.0,613.0
2330,7,6,7,1,2,3,5,5,2,613.0,613.0,613.0
2331,5,5,6,6,5,7,7,6,5,613.0,613.0,613.0
2332,3,6,2,3,4,1,2,2,8,627.0,627.0,627.0
2333,1,3,1,2,4,1,2,1,5,627.0,627.0,627.0
2334,0,5,0,0,0,0,0,0,1,627.0,627.0,627.0
2335,1,4,0,5,5,3,1,1,3,627.0,627.0,627.0
2336,0,0,0,0,9,0,0,0,0,627.0,627.0,627.0
2337,0,0,0,2,4,0,2,1,2,627.0,627.0,627.0
2338,0,8,0,2,3,4,1,0,4,627.0,627.0,627.0
2339,2,5,2,1,3,2,2,2,2,627.0,627.0,627.0
2340,8,9,7,10,10,9,10,8,10,628.0,628.0,628.0
2341,5,9,6,9,10,8,10,4,8,628.0,628.0,628.0
2342,6,10,7,10,10,9,9,7,9,628.0,628.0,628.0
2343,7,8,5,9,7,9,6,7,9,628.0,628.0,628.0
2344,5,5,5,8,8,8,8,9,9,628.0,628.0,628.0
2345,7,6,6,7,8,8,3,3,8,628.0,628.0,628.0
2346,5,3,7,8,8,8,8,7,3,628.0,628.0,628.0
2347,9,8,7,8,10,8,9,8,10,628.0,628.0,628.0
2348,6,4,6,6,6,5,7,7,7,626.0,626.0,626.0
2349,6,7,6,8,5,2,6,6,4,626.0,626.0,626.0
2350,1,8,2,7,6,9,3,3,8,626.0,626.0,626.0
2351,7,4,7,3,1,2,6,6,2,626.0,626.0,626.0
2352,6,7,5,5,8,3,6,6,4,626.0,626.0,626.0
2353,2,4,3,7,8,5,4,4,5,626.0,626.0,626.0
2354,5,5,5,6,7,1,7,7,1,626.0,626.0,626.0
2355,1,4,6,8,7,2,6,6,1,626.0,626.0,626.0
2356,8,8,8,9,5,6,6,6,7,301.0,301.0,301.0
2357,4,5,2,3,3,4,4,4,4,302.0,302.0,302.0
2358,10,9,10,2,3,3,7,7,4,303.0,303.0,303.0
2359,2,0,3,2,2,1,4,4,1,304.0,304.0,304.0
